month,noCDI,rep_1stcomp_any_mo,rep_1stcompN_mo,obs3w,rep3w,obsp,repp,obst,rept,vocab_type,wordcount,obs3w_label,rep3w_label,obsp_label,repp_label,subj
9,TRUE,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CDIprod,NA,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",944
17,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",944
18,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,NA,NA,NA,NA,944
12,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",518
12,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDIprod,NA,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",151
13,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDIprod,NA,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",151
17,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",151
18,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,NA,NA,NA,NA,151
8,TRUE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDIprod,NA,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",893
15,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",893
17,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",893
18,TRUE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,NA,NA,NA,NA,893
18,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,NA,NA,NA,NA,424
18,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,NA,NA,NA,NA,351
12,TRUE,11,11,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDIprod,NA,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",220
6,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,1,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",794
7,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,2,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",794
8,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,11,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",794
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,14,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",794
10,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,32,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",794
11,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,41,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",794
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,66,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",794
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,123,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",794
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,172,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",794
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,186,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",794
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,202,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",794
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,222,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",794
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,225,NA,NA,NA,NA,794
6,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",828
7,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",828
8,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,5,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",828
9,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInouncomp,5,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",828
10,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInouncomp,5,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",828
11,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CDInouncomp,6,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",828
12,FALSE,8,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,6,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",828
13,FALSE,8,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,7,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",828
14,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,20,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",828
15,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,40,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",828
16,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,64,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",828
17,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,101,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",828
18,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,127,NA,NA,NA,NA,828
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,7,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",309
7,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,8,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",309
8,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,9,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",309
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,9,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",309
10,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,15,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",309
11,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInouncomp,24,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",309
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,25,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",309
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,39,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",309
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,49,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",309
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,80,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",309
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,114,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",309
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,171,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",309
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,179,NA,NA,NA,NA,309
6,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",749
7,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInouncomp,7,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",749
8,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInouncomp,23,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",749
9,FALSE,7,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInouncomp,43,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",749
10,FALSE,7,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,85,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",749
11,FALSE,7,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,100,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",749
12,FALSE,7,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,111,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",749
13,FALSE,7,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,132,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",749
14,FALSE,7,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,142,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",749
15,FALSE,7,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,155,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",749
16,FALSE,7,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,167,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",749
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,185,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",749
18,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,189,NA,NA,NA,NA,749
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,7,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",623
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,8,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",623
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,54,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",623
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,70,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",623
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,88,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",623
11,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,CDInouncomp,102,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",623
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,137,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",623
13,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,145,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",623
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,155,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",623
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,172,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",623
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,184,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",623
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,190,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",623
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,195,NA,NA,NA,NA,623
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,7,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",279
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,8,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",279
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,8,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",279
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,9,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",279
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,17,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",279
11,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,CDInouncomp,22,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",279
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,51,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",279
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,55,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",279
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,97,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",279
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,117,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",279
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,149,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",279
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,155,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",279
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,180,NA,NA,NA,NA,279
6,FALSE,10,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",626
7,FALSE,10,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",626
8,FALSE,10,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",626
10,FALSE,10,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CDInouncomp,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",626
11,FALSE,10,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CDInouncomp,12,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",626
12,FALSE,10,12,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,CDInouncomp,41,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",626
13,FALSE,10,12,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,CDInouncomp,74,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",626
16,FALSE,10,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,104,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",626
18,FALSE,10,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,135,NA,NA,NA,NA,626
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,7,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",664
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,9,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",664
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,9,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",664
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,10,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",664
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,17,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",664
11,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,30,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",664
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,CDInouncomp,47,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",664
13,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,60,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",664
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,76,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",664
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,101,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",664
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,106,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",664
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,118,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",664
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,138,NA,NA,NA,NA,664
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,25,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",129
7,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,39,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",129
8,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,61,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",129
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,80,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",129
10,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,105,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",129
11,FALSE,6,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,129,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",129
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDInouncomp,132,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",129
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,137,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",129
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,153,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",129
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,159,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",129
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,162,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",129
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,163,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",129
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,176,NA,NA,NA,NA,129
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,6,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",860
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,6,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",860
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,19,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",860
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInouncomp,19,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",860
10,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInouncomp,31,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",860
11,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInouncomp,39,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",860
12,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CDInouncomp,70,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",860
13,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDInouncomp,106,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",860
14,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDInouncomp,134,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",860
15,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDInouncomp,146,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",860
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,161,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",860
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,180,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",860
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,194,NA,NA,NA,NA,860
6,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",378
7,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",378
8,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,6,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",378
9,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,8,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",378
10,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CDInouncomp,9,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",378
11,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CDInouncomp,34,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",378
12,FALSE,8,8,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,CDInouncomp,58,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",378
13,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,83,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",378
14,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,120,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",378
15,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,133,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",378
16,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,160,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",378
17,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,178,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",378
18,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,196,NA,NA,NA,NA,378
6,FALSE,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",294
7,FALSE,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,1,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",294
8,FALSE,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInouncomp,8,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",294
9,FALSE,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInouncomp,15,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",294
10,FALSE,6,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInouncomp,26,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",294
11,FALSE,6,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CDInouncomp,52,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",294
12,FALSE,6,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,91,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",294
13,FALSE,6,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,117,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",294
14,FALSE,6,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,143,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",294
15,FALSE,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,168,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",294
16,FALSE,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,183,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",294
17,FALSE,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,191,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",294
18,FALSE,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,209,NA,NA,NA,NA,294
6,FALSE,8,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",109
7,FALSE,8,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",109
8,FALSE,8,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",109
9,FALSE,8,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInouncomp,3,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",109
10,FALSE,8,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,CDInouncomp,3,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",109
11,FALSE,8,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInouncomp,15,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",109
